Feature,Importance,Selected
humedadMedia_lag1,3.910431700614839,True
humedadMin_lag1,1.0251695401690257,True
tempMin_lag1,0.3026461035907879,False
tempMin_lag6,0.16971518251607615,False
velVientoMax_lag2,0.0,False
dirVientoVelMax_lag3,0.0,False
dirVientoVelMax_lag2,0.0,False
dirVientoVelMax_lag1,0.0,False
velVientoMax_lag6,0.0,False
velVientoMax_lag5,0.0,False
velVientoMax_lag4,0.0,False
velVientoMax_lag3,0.0,False
dia_lag1,0.0,False
dirViento_lag6,0.0,False
dirViento_lag5,0.0,False
dirViento_lag4,0.0,False
dirViento_lag3,0.0,False
dirViento_lag2,0.0,False
dirViento_lag1,0.0,False
velViento_lag6,0.0,False
velViento_lag5,0.0,False
velVientoMax_lag1,0.0,False
dirVientoVelMax_lag4,0.0,False
velViento_lag3,0.0,False
precipitacion_lag3,0.0,False
bateria_lag5,0.0,False
bateria_lag4,0.0,False
bateria_lag3,0.0,False
bateria_lag2,0.0,False
bateria_lag1,0.0,False
precipitacion_lag6,0.0,False
precipitacion_lag5,0.0,False
precipitacion_lag4,0.0,False
precipitacion_lag2,0.0,False
dirVientoVelMax_lag5,0.0,False
precipitacion_lag1,0.0,False
radiacion_lag6,0.0,False
radiacion_lag5,0.0,False
radiacion_lag4,0.0,False
radiacion_lag3,0.0,False
radiacion_lag2,0.0,False
radiacion_lag1,0.0,False
dirVientoVelMax_lag6,0.0,False
velViento_lag4,0.0,False
velViento_lag1,0.0,False
velViento_lag2,0.0,False
tempMedia_lag5,0.0,False
tempMax_lag6,0.0,False
tempMax_lag5,0.0,False
tempMax_lag4,0.0,False
tempMax_lag3,0.0,False
tempMax_lag2,0.0,False
tempMax_lag1,0.0,False
tempMedia_lag6,0.0,False
tempMedia_lag4,0.0,False
tempMin_lag3,0.0,False
tempMedia_lag3,0.0,False
tempMedia_lag2,0.0,False
tempMedia_lag1,0.0,False
dia_lag6,0.0,False
dia_lag5,0.0,False
dia_lag4,0.0,False
dia_lag3,0.0,False
tempMin_lag2,0.0,False
tempMin_lag4,0.0,False
dia_lag2,0.0,False
humedadMax_lag4,0.0,False
humedadMin_lag6,0.0,False
humedadMin_lag5,0.0,False
humedadMin_lag4,0.0,False
humedadMin_lag3,0.0,False
humedadMin_lag2,0.0,False
humedadMax_lag6,0.0,False
humedadMax_lag5,0.0,False
humedadMax_lag3,0.0,False
tempMin_lag5,0.0,False
humedadMax_lag2,0.0,False
humedadMax_lag1,0.0,False
humedadMedia_lag6,0.0,False
humedadMedia_lag5,0.0,False
humedadMedia_lag4,0.0,False
humedadMedia_lag3,0.0,False
humedadMedia_lag2,0.0,False
bateria_lag6,0.0,False
