Feature,Importance,Selected
humedadMax,2.939943564659803,True
humedadMax_t-1,2.872532850374088,True
humedadMedia_t-1,1.0884981544847907,False
humedadMin_t-2,0.5108982614845714,False
humedadMin_t-1,0.4863875550478274,False
humedadMedia_t-2,0.43645696745663365,False
dia_t-6,0.4310024283023717,False
dia_t-2,0.4297023851262507,False
dia_t-1,0.4283167063203108,False
dia_t-4,0.427736919256267,False
dia_t-3,0.4184915724578451,False
dia_t-5,0.4181049635819041,False
humedadMax_t-4,0.371939139898096,False
dirVientoVelMax_t-5,0.36893460745418816,False
humedadMax_t-2,0.34568851941375645,False
tempMin_t-1,0.31179313019380794,False
humedadMax_t+1,0.31166214450336405,False
tempMax_t-2,0.3052790842998485,False
humedadMax_t+5,0.30266819971586534,False
humedadMax_t-6,0.30131486354312553,False
tempMax_t-1,0.3010925762847565,False
humedadMax_t+3,0.2990602273154406,False
humedadMedia_t-3,0.2548780406312008,False
tempMin_t-2,0.2543098016332763,False
radiacion_t-2,0.24438964072460623,False
humedadMin_t-3,0.2234711465796697,False
tempMin_t-4,0.21728898060402946,False
tempMedia_t-3,0.20588832952148683,False
tempMin_t-3,0.1975571810364154,False
humedadMax_t+2,0.191553358880737,False
velViento_t-5,0.19139999786504713,False
humedadMedia_t-5,0.18969026894657448,False
tempMax_t-4,0.18239533953798315,False
humedadMax_t-3,0.17437240235375295,False
dirVientoVelMax_t-3,0.17311564615461528,False
humedadMedia_t-6,0.1637904377172501,False
precipitacion_t-2,0.15497829509320882,False
tempMin_t-5,0.1549666331249231,False
precipitacion_t-1,0.15337498517647563,False
dirVientoVelMax_t-6,0.1515566631008758,False
humedadMin_t-4,0.1501349032690884,False
velVientoMax_t-5,0.14915624716568932,False
humedadMedia_t-4,0.1467851002164986,False
tempMedia_t-4,0.13901281509994368,False
tempMax_t-5,0.13826241028063757,False
tempMedia_t-2,0.13686069734438888,False
radiacion_t-1,0.1253630299362718,False
dirVientoVelMax_t-2,0.12209182009457287,False
velViento_t-6,0.11749853962830503,False
precipitacion_t-4,0.11725691960064388,False
precipitacion_t-3,0.11632124030172664,False
dirVientoVelMax_t-4,0.11511948642671621,False
tempMedia_t-5,0.10968613287072104,False
humedadMin_t-5,0.10337836393362743,False
radiacion_t-3,0.10069283546127483,False
velViento_t-2,0.09534482533393307,False
radiacion_t-5,0.0891608808604678,False
bateria_t-3,0.07490387985917968,False
dirViento_t-5,0.07212254872953228,False
humedadMax_t+6,0.06963478881313145,False
bateria_t-2,0.06789697780909831,False
precipitacion_t-6,0.06686700349691566,False
radiacion_t-4,0.05593686793627617,False
tempMin_t-6,0.055729865381204835,False
bateria_t-6,0.0539446660043561,False
velViento_t-1,0.05229276835742924,False
dirViento_t-2,0.04586076807259598,False
bateria_t-5,0.040541050681985435,False
humedadMax_t+4,0.03901828100008542,False
dirViento_t-3,0.03736756089024551,False
humedadMax_t-5,0.029268814673512278,False
tempMax_t-3,0.02880043942890298,False
tempMedia_t-1,0.01885310958716424,False
humedadMin_t-6,0.014675209926053423,False
tempMedia_t-6,0.008563249022206065,False
tempMax_t-6,0.008296235248436368,False
velViento_t-3,0.003643869362186525,False
dirViento_t-4,0.003531129186227666,False
precipitacion_t-5,0.0,False
velViento_t-4,0.0,False
bateria_t-4,0.0,False
bateria_t-1,0.0,False
velVientoMax_t-2,0.0,False
dirVientoVelMax_t-1,0.0,False
velVientoMax_t-1,0.0,False
dirViento_t-6,0.0,False
velVientoMax_t-6,0.0,False
radiacion_t-6,0.0,False
velVientoMax_t-3,0.0,False
velVientoMax_t-4,0.0,False
dirViento_t-1,0.0,False
